loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_token_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.674736099243164,0.7696463465690613,0.0001633752142394227,0.6067961165048543,1000,,,,,,,,,,
0.6627001953125,0.814098060131073,0.00016145595713786342,0.6219660194174758,1025,,,,,,,,,,
0.6757398986816406,0.6944724321365356,0.00015949961176128127,0.6371359223300971,1050,,,,,,,,,,
0.6431692504882812,0.7209158539772034,0.00015750735875153337,0.6523058252427184,1075,,,,,,,,,,
0.6801224517822265,0.8546774983406067,0.00015548040042050266,0.6674757281553398,1100,,,,,,,,,,
0.6713179016113281,0.8322818279266357,0.00015341996002451018,0.6826456310679612,1125,,,,,,,,,,
0.6741972351074219,0.7886598110198975,0.0001513272810260881,0.6978155339805825,1150,,,,,,,,,,
0.6565243530273438,0.7982375025749207,0.0001492036263435578,0.7129854368932039,1175,,,,,,,,,,
0.6402065277099609,0.8411633372306824,0.00014705027758886687,0.7281553398058253,1200,,,,,,,,,,
0.674294204711914,0.8486584424972534,0.00014486853429414458,0.7433252427184466,1225,,,,,,,,,,
0.6509325408935547,0.6791271567344666,0.00014265971312744252,0.758495145631068,1250,,,,,,,,,,
0.6627203369140625,0.7049810886383057,0.0001404251470981339,0.7736650485436893,1275,,,,,,,,,,
0.6273105239868164,0.8659782409667969,0.00013816618475245108,0.7888349514563107,1300,,,,,,,,,,
,,,0.8009708737864077,1320,0.659804105758667,0.790586576865847,14.7247,34.704,4.346,,,,,
0.6485988616943359,0.7896032929420471,0.0001358841893596465,0.804004854368932,1325,,,,,,,,,,
0.6647948455810547,0.7941612005233765,0.00013358053808926832,0.8191747572815534,1350,,,,,,,,,,
0.6273859786987305,0.7123472690582275,0.00013125662118004775,0.8343446601941747,1375,,,,,,,,,,
0.6537364196777343,0.7162812352180481,0.00012891384110089865,0.8495145631067961,1400,,,,,,,,,,
0.6434170532226563,0.7271129488945007,0.00012655361170453672,0.8646844660194175,1425,,,,,,,,,,
0.6274393844604492,0.6784245371818542,0.00012417735737422838,0.8798543689320388,1450,,,,,,,,,,
0.6485132598876953,0.6637658476829529,0.00012178651216418464,0.8950242718446602,1475,,,,,,,,,,
0.6290826416015625,0.7428396344184875,0.00011938251893411869,0.9101941747572816,1500,,,,,,,,,,
0.6563887023925781,0.7498464584350586,0.00011696682847848923,0.9253640776699029,1525,,,,,,,,,,
0.6451409912109375,0.8449185490608215,0.00011454089865095532,0.9405339805825242,1550,,,,,,,,,,
0.6151601791381835,0.7120893001556396,0.00011210619348457123,0.9557038834951457,1575,,,,,,,,,,
0.6310157394409179,0.8167314529418945,0.00010966418230825181,0.970873786407767,1600,,,,,,,,,,
0.6185233306884765,0.697315514087677,0.0001072163388600419,0.9860436893203883,1625,,,,,,,,,,
0.6099493408203125,0.7075089812278748,0.00010476414039772491,1.0012135922330097,1650,,,,,,,,,,
,,,1.0012135922330097,1650,0.6439451575279236,0.7957083561751116,14.6806,34.808,4.359,,,,,
0.579228401184082,0.7443593144416809,0.00010230906680730727,1.016383495145631,1675,,,,,,,,,,
0.5894437789916992,0.7520548105239868,9.985259970991677e-05,1.0315533980582525,1700,,,,,,,,,,
0.5928829574584961,0.6893159747123718,9.739622156765368e-05,1.0467233009708738,1725,,,,,,,,,,
0.584471206665039,0.6977870464324951,9.494141478893441e-05,1.0618932038834952,1750,,,,,,,,,,
0.5864406585693359,0.8657630085945129,9.248966083386761e-05,1.0770631067961165,1775,,,,,,,,,,
0.6004224395751954,0.7804848551750183,9.004243932020243e-05,1.0922330097087378,1800,,,,,,,,,,
0.5878644943237304,0.7598046064376831,8.760122713038881e-05,1.1074029126213591,1825,,,,,,,,,,
0.5989825439453125,0.7775764465332031,8.516749752028837e-05,1.1225728155339807,1850,,,,,,,,,,
0.5771286773681641,0.7612573504447937,8.274271923007399e-05,1.137742718446602,1875,,,,,,,,,,
0.5798246002197266,0.7863401770591736,8.032835559785454e-05,1.1529126213592233,1900,,,,,,,,,,
0.5980665969848633,0.7330611348152161,7.792586367655972e-05,1.1680825242718447,1925,,,,,,,,,,
0.584864387512207,0.6942430138587952,7.553669335461808e-05,1.183252427184466,1950,,,,,,,,,,
0.5866029357910156,0.9831683039665222,7.316228648095856e-05,1.1984223300970873,1975,,,,,,,,,,
,,,1.2014563106796117,1980,0.6351398229598999,0.7979011668885583,14.6778,34.815,4.36,,,,,
0.5740578079223633,0.8625713586807251,7.080407599486399e-05,1.2135922330097086,2000,,,,,,,,,,
0.5783918380737305,0.7592198252677917,6.846348506120138e-05,1.2287621359223302,2025,,,,,,,,,,
0.5830067443847656,0.7677521109580994,6.614192621155122e-05,1.2439320388349515,2050,,,,,,,,,,
0.5927766036987304,0.7193202376365662,6.384080049175361e-05,1.2591019417475728,2075,,,,,,,,,,
0.5679758834838867,0.7578142285346985,6.156149661638617e-05,1.2742718446601942,2100,,,,,,,,,,
0.5764683914184571,0.8202671408653259,5.9305390130683634e-05,1.2894417475728155,2125,,,,,,,,,,
0.5865124130249023,0.8840476274490356,5.707384258040528e-05,1.3046116504854368,2150,,,,,,,,,,
0.5414291381835937,0.7050016522407532,5.4868200690150774e-05,1.3197815533980584,2175,,,,,,,,,,
0.5510865020751953,0.7405552864074707,5.268979555062046e-05,1.3349514563106797,2200,,,,,,,,,,
0.5566459274291993,0.952972412109375,5.053994181531072e-05,1.350121359223301,2225,,,,,,,,,,
0.5828214263916016,0.7494912147521973,4.8419936907129093e-05,1.3652912621359223,2250,,,,,,,,,,
0.5718659210205078,1.0527528524398804,4.633106023540782e-05,1.3804611650485437,2275,,,,,,,,,,
0.5710201644897461,0.7549823522567749,4.4274572423788576e-05,1.395631067961165,2300,,,,,,,,,,
,,,1.4016990291262137,2310,0.624164879322052,0.801253034693398,14.7095,34.74,4.351,,,,,
0.5715792465209961,0.7601289749145508,4.225171454944419e-05,1.4108009708737863,2325,,,,,,,,,,
0.5657997512817383,0.9680037498474121,4.0263707394096564e-05,1.4259708737864076,2350,,,,,,,,,,
0.5805601119995117,0.7013264894485474,3.831175070728275e-05,1.4411407766990292,2375,,,,,,,,,,
0.5791713333129883,0.8776851296424866,3.6397022482313805e-05,1.4563106796116505,2400,,,,,,,,,,
0.5697990036010743,0.9209378361701965,3.452067824536341e-05,1.4714805825242718,2425,,,,,,,,,,
0.570915298461914,0.761185348033905,3.2683850358115275e-05,1.4866504854368932,2450,,,,,,,,,,
0.5703400421142578,0.8160733580589294,3.0887647334390055e-05,1.5018203883495147,2475,,,,,,,,,,
0.5600050735473633,0.9074293375015259,2.9133153171164575e-05,1.516990291262136,2500,,,,,,,,,,
0.5827169036865234,0.8285181522369385,2.7421426694386422e-05,1.5321601941747574,2525,,,,,,,,,,
0.5658579254150391,0.7154637575149536,2.5753500919979313e-05,1.5473300970873787,2550,,,,,,,,,,
0.5441981506347656,0.8324071764945984,2.4130382430424782e-05,1.5625,2575,,,,,,,,,,
0.5616136932373047,0.7451149225234985,2.2553050767296002e-05,1.5776699029126213,2600,,,,,,,,,,
0.5542003250122071,0.7921950817108154,2.1022457840110753e-05,1.5928398058252426,2625,,,,,,,,,,
,,,1.6019417475728155,2640,0.6165622472763062,0.8049024982379199,14.6484,34.884,4.369,,,,,
0.5457391738891602,0.9373281598091125,1.9539527351860175e-05,1.608009708737864,2650,,,,,,,,,,
0.5480118942260742,0.689812958240509,1.810515424155995e-05,1.6231796116504853,2675,,,,,,,,,,
0.5797478866577148,0.8246319890022278,1.6720204144160322e-05,1.6383495145631068,2700,,,,,,,,,,
0.561185073852539,0.8539978265762329,1.538551286814103e-05,1.6535194174757282,2725,,,,,,,,,,
0.5588372039794922,0.7743750214576721,1.4101885891106181e-05,1.6686893203883495,2750,,,,,,,,,,
0.5516349792480468,0.8864258527755737,1.2870097873683818e-05,1.6838592233009708,2775,,,,,,,,,,
0.5686013793945313,0.9176230430603027,1.1690892192023096e-05,1.6990291262135924,2800,,,,,,,,,,
0.559532470703125,0.7348520159721375,1.0564980489171583e-05,1.7141990291262137,2825,,,,,,,,,,
0.5480815124511719,0.7352675795555115,9.493042245603312e-06,1.729368932038835,2850,,,,,,,,,,
0.563056411743164,0.919549286365509,8.47572436915659e-06,1.7445388349514563,2875,,,,,,,,,,
0.5620441436767578,0.9765255451202393,7.513640804629385e-06,1.7597087378640777,2900,,,,,,,,,,
0.5441399002075196,0.8114691972732544,6.607372163267489e-06,1.774878640776699,2925,,,,,,,,,,
0.539294776916504,0.8137261271476746,5.757465372369453e-06,1.7900485436893203,2950,,,,,,,,,,
,,,1.8021844660194175,2970,0.6121546030044556,0.8043856214268933,14.7243,34.705,4.347,,,,,
0.5642532730102539,0.7597575783729553,4.964433345219355e-06,1.8052184466019416,2975,,,,,,,,,,
0.5620864868164063,0.9066936373710632,4.228754671547086e-06,1.820388349514563,3000,,,,,,,,,,
0.5539478302001953,0.7404657006263733,3.5508733287023864e-06,1.8355582524271845,3025,,,,,,,,,,
0.5549234390258789,0.8328873515129089,2.9311984137174954e-06,1.8507281553398058,3050,,,,,,,,,,
0.5606010437011719,0.8189363479614258,2.3701038964196067e-06,1.8658980582524272,3075,,,,,,,,,,
0.5677640151977539,0.7231037616729736,1.8679283937425463e-06,1.8810679611650487,3100,,,,,,,,,,
0.5648025512695313,0.8743468523025513,1.4249749653736155e-06,1.89623786407767,3125,,,,,,,,,,
0.561633644104004,0.915191650390625,1.0415109308590131e-06,1.9114077669902914,3150,,,,,,,,,,
0.5549825668334961,0.8682851195335388,7.177677082782275e-07,1.9265776699029127,3175,,,,,,,,,,
0.5592571258544922,0.7581597566604614,4.5394067458468525e-07,1.941747572815534,3200,,,,,,,,,,
0.5726765441894531,0.7227973341941833,2.501890476970359e-07,1.9569174757281553,3225,,,,,,,,,,
0.5579485702514648,0.8508549332618713,1.0663579041216842e-07,1.9720873786407767,3250,,,,,,,,,,
0.5662350463867187,0.8442067503929138,2.336753619790466e-08,1.987257281553398,3275,,,,,,,,,,
,,,2.0,3296,0.611183226108551,0.8052627457122719,14.7445,34.657,4.341,,,,,
,,,2.0,3296,,,,,,5975.2269,8.823,0.552,3.318583361184e+16,0.6481613337414937
,,,2.0,3296,0.611183226108551,0.8052627457122719,14.7136,34.73,4.35,,,,,
